Batch	Amplicon	Unmodified%	Modified%	Reads_in_input	Reads_aligned_all_amplicons	Reads_aligned	Unmodified	Modified	Discarded	Insertions	Deletions	Substitutions	Only Insertions	Only Deletions	Only Substitutions	Insertions and Deletions	Insertions and Substitutions	Deletions and Substitutions	Insertions Deletions and Substitutions
575NM_Rep_BE4maxCtrl_HEK_1_2	Reference	97.790353	2.209647	6137	3711	3711	3629	82	0	0	0	82	0	0	82	0	0	0	0
576NM_Rep_BE4maxCtrl_HEK_1_2	Reference	96.63163568	3.36836432	6137	3711	3711	3586	125	0	0	3	122	0	3	122	0	0	0	0
565NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.60846512	3.39153488	16405	10939	10939	10568	371	0	0	3	368	0	3	368	0	0	0	0
575NM_Rep_BE4maxCtrl_K562_1_1	Reference	97.55005028	2.44994972	16405	10939	10939	10671	268	0	0	7	261	0	7	261	0	0	0	0
576NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.49876588	3.50123412	16405	10939	10939	10556	383	0	0	20	366	0	17	363	0	0	3	0
565NM_Rep_BE4maxCtrl_K562_1_2	Reference	95.65175002	4.34824998	15059	10257	10257	9811	446	0	0	2	445	0	1	444	0	0	1	0
575NM_Rep_BE4maxCtrl_K562_1_2	Reference	97.59188847	2.40811153	15059	10257	10257	10010	247	0	0	2	245	0	2	245	0	0	0	0
576NM_Rep_BE4maxCtrl_K562_1_2	Reference	96.99717266	3.00282734	15059	10257	10257	9949	308	0	1	11	296	1	11	296	0	0	0	0
571NM_Rep_BE4maxCtrl_HEK_1_1	Reference	96.18111137	3.81888863	8792	8746	8746	8412	334	0	0	1	333	0	1	333	0	0	0	0
572NM_Rep_BE4maxCtrl_HEK_1_1	Reference	97.63320375	2.36679625	8792	8746	8746	8539	207	0	1	0	206	1	0	206	0	0	0	0
579NM_Rep_BE4maxCtrl_HEK_1_1	Reference	96.55842671	3.44157329	8792	8746	8746	8445	301	0	0	4	297	0	4	297	0	0	0	0
571NM_Rep_BE4maxCtrl_HEK_1_2	Reference	94.14179694	5.85820306	6387	6333	6333	5962	371	0	0	2	370	0	1	369	0	0	1	0
572NM_Rep_BE4maxCtrl_HEK_1_2	Reference	98.0104216	1.9895784	6387	6333	6333	6207	126	0	0	0	126	0	0	126	0	0	0	0
579NM_Rep_BE4maxCtrl_HEK_1_2	Reference	97.39459972	2.60540028	6387	6333	6333	6168	165	0	0	0	165	0	0	165	0	0	0	0
571NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.15879828	3.84120172	23454	23300	23300	22405	895	0	0	8	887	0	8	887	0	0	0	0
572NM_Rep_BE4maxCtrl_K562_1_1	Reference	97.51502146	2.48497854	23454	23300	23300	22721	579	0	0	3	576	0	3	576	0	0	0	0
579NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.61802575	3.38197425	23454	23300	23300	22512	788	0	0	0	788	0	0	788	0	0	0	0
571NM_Rep_BE4maxCtrl_K562_1_2	Reference	93.82559552	6.17440448	19076	18933	18933	17764	1169	0	0	4	1165	0	4	1165	0	0	0	0
572NM_Rep_BE4maxCtrl_K562_1_2	Reference	98.16731805	1.83268195	19076	18934	18934	18587	347	0	0	1	346	0	1	346	0	0	0	0
579NM_Rep_BE4maxCtrl_K562_1_2	Reference	97.53353755	2.46646245	19076	18934	18934	18467	467	0	0	1	466	0	1	466	0	0	0	0
570NM_Rep_BE4maxCtrl_HEK_1_1	Reference	96.89515166	3.10484834	7678	4187	4187	4057	130	0	0	0	130	0	0	130	0	0	0	0
573NM_Rep_BE4maxCtrl_HEK_1_1	Reference	96.75185097	3.24814903	7678	4187	4187	4051	136	0	0	2	134	0	2	134	0	0	0	0
577NM_Rep_BE4maxCtrl_HEK_1_1	Reference	96.58466683	3.41533317	7678	4187	4187	4044	143	0	0	0	143	0	0	143	0	0	0	0
570NM_Rep_BE4maxCtrl_HEK_1_2	Reference	95.77932868	4.22067132	7192	3009	3009	2882	127	0	0	0	127	0	0	127	0	0	0	0
573NM_Rep_BE4maxCtrl_HEK_1_2	Reference	97.57394483	2.42605517	7192	3009	3009	2936	73	0	0	0	73	0	0	73	0	0	0	0
577NM_Rep_BE4maxCtrl_HEK_1_2	Reference	96.70987039	3.29012961	7192	3009	3009	2910	99	0	0	1	98	0	1	98	0	0	0	0
570NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.9275084	3.0724916	5946	4166	4166	4038	128	0	0	1	127	0	1	127	0	0	0	0
573NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.71147384	3.28852616	5946	4166	4166	4029	137	0	0	2	135	0	2	135	0	0	0	0
577NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.35141623	3.64858377	5946	4166	4166	4014	152	0	0	1	151	0	1	151	0	0	0	0
570NM_Rep_BE4maxCtrl_K562_1_2	Reference	96.60726525	3.39273475	5530	2918	2918	2819	99	0	0	0	99	0	0	99	0	0	0	0
573NM_Rep_BE4maxCtrl_K562_1_2	Reference	97.90952707	2.09047293	5530	2918	2918	2857	61	0	0	0	61	0	0	61	0	0	0	0
577NM_Rep_BE4maxCtrl_K562_1_2	Reference	97.36120631	2.63879369	5530	2918	2918	2841	77	0	0	1	77	0	0	76	0	0	1	0
564NM_Rep_BE4maxCtrl_HEK_1_1	Reference	96.71966527	3.28033473	12154	11950	11950	11558	392	0	0	0	392	0	0	392	0	0	0	0
574NM_Rep_BE4maxCtrl_HEK_1_1	Reference	97.19665272	2.80334728	12154	11950	11950	11615	335	0	0	7	328	0	7	328	0	0	0	0
581NM_Rep_BE4maxCtrl_HEK_1_1	Reference	95.69874477	4.30125523	12154	11950	11950	11436	514	0	0	4	510	0	4	510	0	0	0	0
564NM_Rep_BE4maxCtrl_HEK_1_2	Reference	96.06047132	3.93952868	11457	11245	11245	10802	443	0	0	1	442	0	1	442	0	0	0	0
574NM_Rep_BE4maxCtrl_HEK_1_2	Reference	97.59004002	2.40995998	11457	11245	11245	10974	271	0	0	4	267	0	4	267	0	0	0	0
581NM_Rep_BE4maxCtrl_HEK_1_2	Reference	96.55847043	3.44152957	11457	11245	11245	10858	387	0	0	0	387	0	0	387	0	0	0	0
564NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.84998709	3.15001291	11699	11619	11619	11253	366	0	0	5	361	0	5	361	0	0	0	0
574NM_Rep_BE4maxCtrl_K562_1_1	Reference	97.54712109	2.45287891	11699	11619	11619	11334	285	0	0	1	284	0	1	284	0	0	0	0
581NM_Rep_BE4maxCtrl_K562_1_1	Reference	96.51432998	3.48567002	11699	11619	11619	11214	405	0	0	0	405	0	0	405	0	0	0	0
564NM_Rep_BE4maxCtrl_K562_1_2	Reference	96.56722966	3.43277034	9271	9118	9118	8805	313	0	0	2	311	0	2	311	0	0	0	0
574NM_Rep_BE4maxCtrl_K562_1_2	Reference	97.71879798	2.28120202	9271	9118	9118	8910	208	0	0	3	205	0	3	205	0	0	0	0
581NM_Rep_BE4maxCtrl_K562_1_2	Reference	96.70980478	3.29019522	9271	9118	9118	8818	300	0	0	1	299	0	1	299	0	0	0	0
563NM_End_BE4maxCtrl_HEK_1_1	Reference	96.68693009	3.31306991	10207	9870	9870	9543	327	0	0	6	322	0	5	321	0	0	1	0
563NM_End_BE4maxCtrl_HEK_1_2	Reference	96.85837345	3.14162655	8257	7894	7894	7646	248	0	0	2	246	0	2	246	0	0	0	0
563NM_End_BE4maxCtrl_K562_1_1	Reference	97.56367663	2.43632337	4900	4515	4515	4405	110	0	0	2	108	0	2	108	0	0	0	0
563NM_End_BE4maxCtrl_K562_1_2	Reference	97.75652814	2.24347186	2920	2719	2719	2658	61	0	0	0	61	0	0	61	0	0	0	0
564NM_End_BE4maxCtrl_HEK_1_1	Reference	96.48432983	3.51567017	17665	17294	17294	16686	608	0	0	1	607	0	1	607	0	0	0	0
564NM_End_BE4maxCtrl_HEK_1_2	Reference	96.53427967	3.46572033	13955	13244	13244	12785	459	0	25	3	432	25	2	431	0	0	1	0
564NM_End_BE4maxCtrl_K562_1_1	Reference	33.57657225	66.42342775	10847	10415	10415	3497	6918	0	0	3	6916	0	2	6915	0	0	1	0
564NM_End_BE4maxCtrl_K562_1_2	Reference	32.75637446	67.24362554	5634	5373	5373	1760	3613	0	5	8	3602	5	6	3600	0	0	2	0
565NM_End_BE4maxCtrl_HEK_1_1	Reference	97.70687088	2.29312912	23602	23505	23505	22966	539	0	0	2	537	0	2	537	0	0	0	0
565NM_End_BE4maxCtrl_HEK_1_2	Reference	96.49243466	3.50756534	20447	20356	20356	19642	714	0	0	5	709	0	5	709	0	0	0	0
565NM_End_BE4maxCtrl_K562_1_1	Reference	97.1086262	2.8913738	12565	12520	12520	12158	362	0	0	0	362	0	0	362	0	0	0	0
565NM_End_BE4maxCtrl_K562_1_2	Reference	97.02111126	2.97888874	7783	7721	7721	7491	230	0	0	2	228	0	2	228	0	0	0	0
566NM_End_BE4maxCtrl_HEK_1_1	Reference	96.57362085	3.42637915	7737	7559	7559	7300	259	0	1	25	235	1	23	233	0	0	2	0
566NM_End_BE4maxCtrl_HEK_1_2	Reference	97.15611134	2.84388866	5176	4958	4958	4817	141	0	1	13	127	1	13	127	0	0	0	0
566NM_End_BE4maxCtrl_K562_1_1	Reference	97.20670391	2.79329609	8761	8413	8413	8178	235	0	0	17	218	0	17	218	0	0	0	0
566NM_End_BE4maxCtrl_K562_1_2	Reference	96.64948454	3.35051546	4428	4268	4268	4125	143	0	3	15	126	3	14	125	0	0	1	0
567NM_End_BE4maxCtrl_HEK_1_1	Reference	0.28210639	99.71789361	7613	7444	7444	21	7423	0	0	1	7423	0	0	7422	0	0	1	0
567NM_End_BE4maxCtrl_HEK_1_2	Reference	0.15531396	99.84468604	4582	4507	4507	7	4500	0	0	1	4500	0	0	4499	0	0	1	0
567NM_End_BE4maxCtrl_K562_1_1	Reference	0.24268744	99.75731256	7993	7829	7829	19	7810	0	0	2	7810	0	0	7808	0	0	2	0
567NM_End_BE4maxCtrl_K562_1_2	Reference	0.13805798	99.86194202	4425	4346	4346	6	4340	0	0	2	4340	0	0	4338	0	0	2	0
568NM_End_BE4maxCtrl_HEK_1_1	Reference	91.84358882	8.15641118	8375	8337	8337	7657	680	0	1	7	674	1	5	672	0	0	2	0
568NM_End_BE4maxCtrl_HEK_1_2	Reference	92.91011033	7.08988967	5549	5529	5529	5137	392	0	0	3	389	0	3	389	0	0	0	0
568NM_End_BE4maxCtrl_K562_1_1	Reference	92.37504156	7.62495844	9055	9023	9023	8335	688	0	0	3	685	0	3	685	0	0	0	0
568NM_End_BE4maxCtrl_K562_1_2	Reference	93.26290267	6.73709733	5796	5774	5774	5385	389	0	0	2	387	0	2	387	0	0	0	0
569NM_End_BE4maxCtrl_HEK_1_1	Reference	97.24791338	2.75208662	8888	8866	8866	8622	244	0	0	2	242	0	2	242	0	0	0	0
569NM_End_BE4maxCtrl_HEK_1_2	Reference	96.82496236	3.17503764	7332	7307	7307	7075	232	0	0	3	229	0	3	229	0	0	0	0
569NM_End_BE4maxCtrl_K562_1_1	Reference	97.68614654	2.31385346	10128	10113	10113	9879	234	0	0	2	232	0	2	232	0	0	0	0
569NM_End_BE4maxCtrl_K562_1_2	Reference	97.61644169	2.38355831	8252	8223	8223	8027	196	0	0	3	193	0	3	193	0	0	0	0
570NM_End_BE4maxCtrl_HEK_1_1	Reference	96.52327637	3.47672363	12653	11879	11879	11466	413	0	0	0	413	0	0	413	0	0	0	0
570NM_End_BE4maxCtrl_HEK_1_2	Reference	96.40738299	3.59261701	10221	9102	9102	8775	327	0	0	0	327	0	0	327	0	0	0	0
570NM_End_BE4maxCtrl_K562_1_1	Reference	96.83685523	3.16314477	8114	7619	7619	7378	241	0	0	1	240	0	1	240	0	0	0	0
570NM_End_BE4maxCtrl_K562_1_2	Reference	96.84017492	3.15982508	7448	7089	7089	6865	224	0	0	0	224	0	0	224	0	0	0	0
571NM_End_BE4maxCtrl_HEK_1_1	Reference	96.97747926	3.02252074	5133	5062	5062	4909	153	0	0	1	152	0	1	152	0	0	0	0
571NM_End_BE4maxCtrl_HEK_1_2	Reference	98.01773605	1.98226395	5805	5751	5751	5637	114	0	0	1	113	0	1	113	0	0	0	0
571NM_End_BE4maxCtrl_K562_1_1	Reference	95.84052468	4.15947532	6576	5794	5794	5553	241	0	0	1	240	0	1	240	0	0	0	0
571NM_End_BE4maxCtrl_K562_1_2	Reference	97.27599558	2.72400442	14389	7232	7232	7035	197	0	1	4	193	0	4	192	0	1	0	0
572NM_End_BE4maxCtrl_HEK_1_1	Reference	96.62487946	3.37512054	7283	7259	7259	7014	245	0	0	2	244	0	1	243	0	0	1	0
572NM_End_BE4maxCtrl_HEK_1_2	Reference	98.33303619	1.66696381	11303	11218	11218	11031	187	0	0	2	185	0	2	185	0	0	0	0
572NM_End_BE4maxCtrl_K562_1_1	Reference	97.00475879	2.99524121	10935	10717	10717	10396	321	0	0	3	318	0	3	318	0	0	0	0
572NM_End_BE4maxCtrl_K562_1_2	Reference	98.0226206	1.9773794	13060	12997	12997	12740	257	0	0	3	254	0	3	254	0	0	0	0
573NM_End_BE4maxCtrl_HEK_1_1	Reference	96.6067389	3.3932611	16927	16798	16798	16228	570	0	0	2	568	0	2	568	0	0	0	0
573NM_End_BE4maxCtrl_HEK_1_2	Reference	96.82490561	3.17509439	16309	16157	16157	15644	513	0	0	4	509	0	4	509	0	0	0	0
573NM_End_BE4maxCtrl_K562_1_1	Reference	96.08067188	3.91932812	17546	17503	17503	16817	686	0	0	2	684	0	2	684	0	0	0	0
573NM_End_BE4maxCtrl_K562_1_2	Reference	96.38276678	3.61723322	16106	16062	16062	15481	581	0	0	4	577	0	4	577	0	0	0	0
574NM_End_BE4maxCtrl_HEK_1_1	Reference	96.95531831	3.04468169	12721	12645	12645	12260	385	0	0	8	377	0	8	377	0	0	0	0
574NM_End_BE4maxCtrl_HEK_1_2	Reference	97.37194682	2.62805318	9768	9703	9703	9448	255	0	0	5	250	0	5	250	0	0	0	0
574NM_End_BE4maxCtrl_K562_1_1	Reference	96.26244613	3.73755387	13515	13458	13458	12955	503	0	0	5	499	0	4	498	0	0	1	0
574NM_End_BE4maxCtrl_K562_1_2	Reference	96.96129957	3.03870043	10528	10465	10465	10147	318	0	0	5	313	0	5	313	0	0	0	0
575NM_End_BE4maxCtrl_HEK_1_1	Reference	97.73963609	2.26036391	10735	10662	10662	10421	241	0	0	2	239	0	2	239	0	0	0	0
575NM_End_BE4maxCtrl_HEK_1_2	Reference	97.60522496	2.39477504	6940	6890	6890	6725	165	0	0	0	165	0	0	165	0	0	0	0
575NM_End_BE4maxCtrl_K562_1_1	Reference	98.07811531	1.92188469	1628	1613	1613	1582	31	0	0	0	31	0	0	31	0	0	0	0
575NM_End_BE4maxCtrl_K562_1_2	Reference	97.90781978	2.09218022	9718	9655	9655	9453	202	0	0	4	198	0	4	198	0	0	0	0
576NM_End_BE4maxCtrl_HEK_1_1	Reference	97.08632739	2.91367261	10331	10159	10159	9863	296	0	0	13	283	0	13	283	0	0	0	0
576NM_End_BE4maxCtrl_HEK_1_2	Reference	96.83580388	3.16419612	3634	3508	3508	3397	111	0	0	11	100	0	11	100	0	0	0	0
576NM_End_BE4maxCtrl_K562_1_1	Reference	97.00009646	2.99990354	11911	10367	10367	10056	311	0	0	19	292	0	19	292	0	0	0	0
576NM_End_BE4maxCtrl_K562_1_2	Reference	98.00754617	1.99245383	15355	15107	15107	14806	301	0	0	13	288	0	13	288	0	0	0	0
577NM_End_BE4maxCtrl_HEK_1_1	Reference	97.27251625	2.72748375	8971	8616	8616	8381	235	0	0	2	234	0	1	233	0	0	1	0
577NM_End_BE4maxCtrl_HEK_1_2	Reference	97.94653235	2.05346765	2681	2581	2581	2528	53	0	0	0	53	0	0	53	0	0	0	0
577NM_End_BE4maxCtrl_K562_1_1	Reference	97.08333333	2.91666667	3284	2880	2880	2796	84	0	0	0	84	0	0	84	0	0	0	0
577NM_End_BE4maxCtrl_K562_1_2	Reference	97.74493083	2.25506917	5369	5277	5277	5158	119	0	0	3	116	0	3	116	0	0	0	0
578NM_End_BE4maxCtrl_HEK_1_1	Reference	96.75791598	3.24208402	7960	7927	7927	7670	257	0	0	5	252	0	5	252	0	0	0	0
578NM_End_BE4maxCtrl_HEK_1_2	Reference	97.38372093	2.61627907	4500	4472	4472	4355	117	0	0	0	117	0	0	117	0	0	0	0
578NM_End_BE4maxCtrl_K562_1_1	Reference	96.58322057	3.41677943	8923	8868	8868	8565	303	0	1	8	297	0	6	294	0	1	2	0
578NM_End_BE4maxCtrl_K562_1_2	Reference	97.14939293	2.85060707	5720	5683	5683	5521	162	0	0	8	156	0	6	154	0	0	2	0
579NM_End_BE4maxCtrl_HEK_1_1	Reference	96.90721649	3.09278351	7888	7857	7857	7614	243	0	0	6	237	0	6	237	0	0	0	0
579NM_End_BE4maxCtrl_HEK_1_2	Reference	96.84248951	3.15751049	5493	5479	5479	5306	173	0	1	2	172	0	1	171	0	0	0	1
579NM_End_BE4maxCtrl_K562_1_1	Reference	96.32129348	3.67870652	13518	13483	13483	12987	496	0	0	2	494	0	2	494	0	0	0	0
579NM_End_BE4maxCtrl_K562_1_2	Reference	96.70077898	3.29922102	13126	13094	13094	12662	432	0	0	4	428	0	4	428	0	0	0	0
580NM_End_BE4maxCtrl_HEK_1_1	Reference	97.10639042	2.89360958	11503	11439	11439	11108	331	0	0	8	324	0	7	323	0	0	1	0
580NM_End_BE4maxCtrl_HEK_1_2	Reference	97.25667042	2.74332958	10832	10644	10644	10352	292	0	1	1	290	1	1	290	0	0	0	0
580NM_End_BE4maxCtrl_K562_1_1	Reference	96.99372316	3.00627684	12288	12108	12108	11744	364	0	0	9	355	0	9	355	0	0	0	0
580NM_End_BE4maxCtrl_K562_1_2	Reference	97.46340716	2.53659284	13219	13049	13049	12718	331	0	0	4	328	0	3	327	0	0	1	0
581NM_End_BE4maxCtrl_HEK_1_1	Reference	95.59803922	4.40196078	10323	10200	10200	9751	449	0	6	1	449	0	0	443	0	5	0	1
581NM_End_BE4maxCtrl_HEK_1_2	Reference	95.90865842	4.09134158	10662	10510	10510	10080	430	0	2	3	429	0	1	425	0	2	2	0
581NM_End_BE4maxCtrl_K562_1_1	Reference	95.9228703	4.0771297	10478	10424	10424	9999	425	0	1	3	424	0	1	422	0	0	1	1
581NM_End_BE4maxCtrl_K562_1_2	Reference	95.66839129	4.33160871	8452	8311	8311	7951	360	0	0	3	360	0	0	357	0	0	3	0
582NM_End_BE4maxCtrl_HEK_1_1	Reference	96.345097	3.654903	15287	15103	15103	14551	552	0	0	3	549	0	3	549	0	0	0	0
582NM_End_BE4maxCtrl_HEK_1_2	Reference	96.9273743	3.0726257	12769	12530	12530	12145	385	0	0	5	380	0	5	380	0	0	0	0
582NM_End_BE4maxCtrl_K562_1_1	Reference	0.15333147	99.84666853	14475	14348	14348	22	14326	0	0	4	14326	0	0	14322	0	0	4	0
582NM_End_BE4maxCtrl_K562_1_2	Reference	0.12403101	99.87596899	13134	12900	12900	16	12884	0	0	4	12884	0	0	12880	0	0	4	0
