Batch	Amplicon	Unmodified%	Modified%	Reads_in_input	Reads_aligned_all_amplicons	Reads_aligned	Unmodified	Modified	Discarded	Insertions	Deletions	Substitutions	Only Insertions	Only Deletions	Only Substitutions	Insertions and Deletions	Insertions and Substitutions	Deletions and Substitutions	Insertions Deletions and Substitutions
8_TD_PE2_2_1	Reference	90.52943861	9.47056139	4722	4459	4382	3967	415	0	5	15	413	0	2	395	0	5	13	0
8_TD_PE2_2_1	HDR	87.01298701	12.98701299	4722	4459	77	67	10	0	0	9	10	0	0	1	0	0	9	0
8_TD_PE2_2_2	Reference	91.91797346	8.08202654	7254	6719	6632	6096	536	0	1	26	532	0	4	509	0	1	22	0
8_TD_PE2_2_2	HDR	96.55172414	3.44827586	7254	6719	87	84	3	0	0	1	3	0	0	2	0	0	1	0
9_NM_PE2_2_1	Reference	97.62320528	2.37679472	10900	10504	10308	10063	245	0	2	6	237	2	6	237	0	0	0	0
9_NM_PE2_2_1	HDR	93.71727749	6.28272251	10900	10504	191	179	12	0	6	3	4	5	3	3	0	1	0	0
9_NM_PE2_2_2	Reference	97.70093103	2.29906897	5636	5354	5263	5142	121	0	1	1	119	1	1	119	0	0	0	0
9_NM_PE2_2_2	HDR	94.50549451	5.49450549	5636	5354	91	86	5	0	2	1	2	2	1	2	0	0	0	0
9_TD_PE2_2_1	Reference	89.23670669	10.76329331	7874	7083	6996	6243	753	0	2	19	748	0	5	733	0	1	13	1
9_TD_PE2_2_1	HDR	83.33333333	16.66666667	7874	7083	60	50	10	0	0	0	10	0	0	10	0	0	0	0
9_TD_PE2_2_2	Reference	89.31561704	10.68438296	11680	11071	10988	9814	1174	0	0	23	1165	0	9	1151	0	0	14	0
9_TD_PE2_2_2	HDR	91.93548387	8.06451613	11680	11071	62	57	5	0	0	0	5	0	0	5	0	0	0	0
1_NM_PE2_1_1_control1	Reference	96.69659683	3.30340317	9435	9032	9021	8723	298	0	0	3	295	0	3	295	0	0	0	0
1_NM_PE2_1_1_control1	HDR	100	0	9435	9032	6	6	0	0	0	0	0	0	0	0	0	0	0	0
1_NM_PE2_1_1_control2	Reference	96.78636903	3.21363097	10074	9280	9273	8975	298	0	1	5	293	1	4	292	0	0	1	0
1_NM_PE2_1_1_control2	HDR	66.66666667	33.33333333	10074	9280	3	2	1	0	0	0	1	0	0	1	0	0	0	0
1_NM_PE2_1_1_control3	Reference	97.94031106	2.05968894	9924	9519	9516	9320	196	0	0	4	192	0	4	192	0	0	0	0
1_NM_PE2_1_1_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_NM_PE2_1_1_control4	Reference	98.08574453	1.91425547	11791	11339	11336	11119	217	0	0	11	206	0	11	206	0	0	0	0
1_NM_PE2_1_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_NM_PE2_1_2_control1	Reference	96.69659683	3.30340317	9435	9032	9021	8723	298	0	0	3	295	0	3	295	0	0	0	0
1_NM_PE2_1_2_control1	HDR	100	0	9435	9032	6	6	0	0	0	0	0	0	0	0	0	0	0	0
1_NM_PE2_1_2_control2	Reference	96.78636903	3.21363097	10074	9280	9273	8975	298	0	1	5	293	1	4	292	0	0	1	0
1_NM_PE2_1_2_control2	HDR	66.66666667	33.33333333	10074	9280	3	2	1	0	0	0	1	0	0	1	0	0	0	0
1_NM_PE2_1_2_control3	Reference	97.94031106	2.05968894	9924	9519	9516	9320	196	0	0	4	192	0	4	192	0	0	0	0
1_NM_PE2_1_2_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_NM_PE2_1_2_control4	Reference	98.08574453	1.91425547	11791	11339	11336	11119	217	0	0	11	206	0	11	206	0	0	0	0
1_NM_PE2_1_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_TD_PE2_1_1_control1	Reference	95.13950399	4.86049601	9435	9032	9032	8593	439	0	0	3	436	0	3	436	0	0	0	0
1_TD_PE2_1_1_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_TD_PE2_1_1_control2	Reference	94.76293103	5.23706897	10074	9280	9280	8794	486	0	1	4	481	1	4	481	0	0	0	0
1_TD_PE2_1_1_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_TD_PE2_1_1_control3	Reference	98.13005568	1.86994432	9924	9519	9519	9341	178	0	0	7	173	0	5	171	0	0	2	0
1_TD_PE2_1_1_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_TD_PE2_1_1_control4	Reference	98.19208043	1.80791957	11791	11339	11339	11134	205	0	0	6	199	0	6	199	0	0	0	0
1_TD_PE2_1_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_TD_PE2_1_2_control1	Reference	95.13950399	4.86049601	9435	9032	9032	8593	439	0	0	3	436	0	3	436	0	0	0	0
1_TD_PE2_1_2_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_TD_PE2_1_2_control2	Reference	94.76293103	5.23706897	10074	9280	9280	8794	486	0	1	4	481	1	4	481	0	0	0	0
1_TD_PE2_1_2_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_TD_PE2_1_2_control3	Reference	98.13005568	1.86994432	9924	9519	9519	9341	178	0	0	7	173	0	5	171	0	0	2	0
1_TD_PE2_1_2_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_TD_PE2_1_2_control4	Reference	98.19208043	1.80791957	11791	11339	11339	11134	205	0	0	6	199	0	6	199	0	0	0	0
1_TD_PE2_1_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_NM_PE2_1_1_control1	Reference	96.73130194	3.26869806	9435	9032	9025	8730	295	0	0	3	292	0	3	292	0	0	0	0
10_NM_PE2_1_1_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_NM_PE2_1_1_control2	Reference	97.06801768	2.93198232	10074	9280	9277	9005	272	0	0	1	271	0	1	271	0	0	0	0
10_NM_PE2_1_1_control2	HDR	100	0	10074	9280	2	2	0	0	0	0	0	0	0	0	0	0	0	0
10_NM_PE2_1_1_control3	Reference	97.92914958	2.07085042	9924	9519	9513	9316	197	0	0	2	195	0	2	195	0	0	0	0
10_NM_PE2_1_1_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_NM_PE2_1_1_control4	Reference	97.900494	2.099506	11791	11339	11336	11098	238	0	0	9	229	0	9	229	0	0	0	0
10_NM_PE2_1_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_NM_PE2_1_2_control1	Reference	96.73130194	3.26869806	9435	9032	9025	8730	295	0	0	3	292	0	3	292	0	0	0	0
10_NM_PE2_1_2_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_NM_PE2_1_2_control2	Reference	97.06801768	2.93198232	10074	9280	9277	9005	272	0	0	1	271	0	1	271	0	0	0	0
10_NM_PE2_1_2_control2	HDR	100	0	10074	9280	2	2	0	0	0	0	0	0	0	0	0	0	0	0
10_NM_PE2_1_2_control3	Reference	97.92914958	2.07085042	9924	9519	9513	9316	197	0	0	2	195	0	2	195	0	0	0	0
10_NM_PE2_1_2_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_NM_PE2_1_2_control4	Reference	97.900494	2.099506	11791	11339	11336	11098	238	0	0	9	229	0	9	229	0	0	0	0
10_NM_PE2_1_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_TD_PE2_1_1_control1	Reference	98.06978471	1.93021529	13611	13470	13470	13210	260	0	0	6	258	0	2	254	0	0	4	0
10_TD_PE2_1_1_control1	HDR	NA	NA	13611	13470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_TD_PE2_1_1_control2	Reference	97.90221736	2.09778264	29442	29269	29269	28655	614	0	1	14	606	0	8	599	0	1	6	0
10_TD_PE2_1_1_control2	HDR	NA	NA	29442	29269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_TD_PE2_1_1_control3	Reference	96.3963964	3.6036036	562	444	444	428	16	0	0	0	16	0	0	16	0	0	0	0
10_TD_PE2_1_1_control3	HDR	NA	NA	562	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_TD_PE2_1_1_control4	Reference	98.31782391	1.68217609	5670	5588	5588	5494	94	0	0	6	89	0	5	88	0	0	1	0
10_TD_PE2_1_1_control4	HDR	NA	NA	5670	5588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_TD_PE2_1_2_control1	Reference	98.06978471	1.93021529	13611	13470	13470	13210	260	0	0	6	258	0	2	254	0	0	4	0
10_TD_PE2_1_2_control1	HDR	NA	NA	13611	13470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_TD_PE2_1_2_control2	Reference	97.90221736	2.09778264	29442	29269	29269	28655	614	0	1	14	606	0	8	599	0	1	6	0
10_TD_PE2_1_2_control2	HDR	NA	NA	29442	29269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_TD_PE2_1_2_control3	Reference	96.3963964	3.6036036	562	444	444	428	16	0	0	0	16	0	0	16	0	0	0	0
10_TD_PE2_1_2_control3	HDR	NA	NA	562	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_TD_PE2_1_2_control4	Reference	98.31782391	1.68217609	5670	5588	5588	5494	94	0	0	6	89	0	5	88	0	0	1	0
10_TD_PE2_1_2_control4	HDR	NA	NA	5670	5588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_NM_PE2_1_1_control1	Reference	97.36492471	2.63507529	9435	9032	9032	8794	238	0	0	3	235	0	3	235	0	0	0	0
11_NM_PE2_1_1_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_NM_PE2_1_1_control2	Reference	97.53232759	2.46767241	10074	9280	9280	9051	229	0	0	4	226	0	3	225	0	0	1	0
11_NM_PE2_1_1_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_NM_PE2_1_1_control3	Reference	98.42420422	1.57579578	9924	9519	9519	9369	150	0	0	3	147	0	3	147	0	0	0	0
11_NM_PE2_1_1_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_NM_PE2_1_1_control4	Reference	98.50956875	1.49043125	11791	11339	11339	11170	169	0	0	9	160	0	9	160	0	0	0	0
11_NM_PE2_1_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_NM_PE2_1_2_control1	Reference	97.36492471	2.63507529	9435	9032	9032	8794	238	0	0	3	235	0	3	235	0	0	0	0
11_NM_PE2_1_2_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_NM_PE2_1_2_control2	Reference	97.53232759	2.46767241	10074	9280	9280	9051	229	0	0	4	226	0	3	225	0	0	1	0
11_NM_PE2_1_2_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_NM_PE2_1_2_control3	Reference	98.42420422	1.57579578	9924	9519	9519	9369	150	0	0	3	147	0	3	147	0	0	0	0
11_NM_PE2_1_2_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_NM_PE2_1_2_control4	Reference	98.50956875	1.49043125	11791	11339	11339	11170	169	0	0	9	160	0	9	160	0	0	0	0
11_NM_PE2_1_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_TD_PE2_1_1_control1	Reference	91.43821173	8.56178827	2404	2371	2371	2168	203	0	1	1	203	0	0	201	0	1	1	0
11_TD_PE2_1_1_control1	HDR	NA	NA	2404	2371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_TD_PE2_1_1_control2	Reference	89.86836857	10.13163143	5221	5014	5014	4506	508	0	0	3	507	0	1	505	0	0	2	0
11_TD_PE2_1_1_control2	HDR	NA	NA	5221	5014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_TD_PE2_1_1_control3	Reference	98.21428571	1.78571429	1098	784	784	770	14	0	0	0	14	0	0	14	0	0	0	0
11_TD_PE2_1_1_control3	HDR	NA	NA	1098	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_TD_PE2_1_1_control4	Reference	97.91326014	2.08673986	13506	12843	12843	12575	268	0	1	1	267	1	0	266	0	0	1	0
11_TD_PE2_1_1_control4	HDR	NA	NA	13506	12843	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_TD_PE2_1_2_control1	Reference	91.43821173	8.56178827	2404	2371	2371	2168	203	0	1	1	203	0	0	201	0	1	1	0
11_TD_PE2_1_2_control1	HDR	NA	NA	2404	2371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_TD_PE2_1_2_control2	Reference	89.86836857	10.13163143	5221	5014	5014	4506	508	0	0	3	507	0	1	505	0	0	2	0
11_TD_PE2_1_2_control2	HDR	NA	NA	5221	5014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_TD_PE2_1_2_control3	Reference	98.21428571	1.78571429	1098	784	784	770	14	0	0	0	14	0	0	14	0	0	0	0
11_TD_PE2_1_2_control3	HDR	NA	NA	1098	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_TD_PE2_1_2_control4	Reference	97.91326014	2.08673986	13506	12843	12843	12575	268	0	1	1	267	1	0	266	0	0	1	0
11_TD_PE2_1_2_control4	HDR	NA	NA	13506	12843	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_NM_PE2_1_1_control1	Reference	97.07544035	2.92455965	9435	9032	9027	8763	264	0	0	3	261	0	3	261	0	0	0	0
12_NM_PE2_1_1_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_NM_PE2_1_1_control2	Reference	97.4884122	2.5115878	10074	9280	9277	9044	233	0	0	3	230	0	3	230	0	0	0	0
12_NM_PE2_1_1_control2	HDR	100	0	10074	9280	1	1	0	0	0	0	0	0	0	0	0	0	0	0
12_NM_PE2_1_1_control3	Reference	98.27640568	1.72359432	9924	9519	9515	9351	164	0	0	0	164	0	0	164	0	0	0	0
12_NM_PE2_1_1_control3	HDR	100	0	9924	9519	1	1	0	0	0	0	0	0	0	0	0	0	0	0
12_NM_PE2_1_1_control4	Reference	98.00599965	1.99400035	11791	11339	11334	11108	226	0	0	1	225	0	1	225	0	0	0	0
12_NM_PE2_1_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_NM_PE2_1_2_control1	Reference	97.07544035	2.92455965	9435	9032	9027	8763	264	0	0	3	261	0	3	261	0	0	0	0
12_NM_PE2_1_2_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_NM_PE2_1_2_control2	Reference	97.4884122	2.5115878	10074	9280	9277	9044	233	0	0	3	230	0	3	230	0	0	0	0
12_NM_PE2_1_2_control2	HDR	100	0	10074	9280	1	1	0	0	0	0	0	0	0	0	0	0	0	0
12_NM_PE2_1_2_control3	Reference	98.27640568	1.72359432	9924	9519	9515	9351	164	0	0	0	164	0	0	164	0	0	0	0
12_NM_PE2_1_2_control3	HDR	100	0	9924	9519	1	1	0	0	0	0	0	0	0	0	0	0	0	0
12_NM_PE2_1_2_control4	Reference	98.00599965	1.99400035	11791	11339	11334	11108	226	0	0	1	225	0	1	225	0	0	0	0
12_NM_PE2_1_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_TD_PE2_1_1_control1	Reference	88.37599664	11.62400336	2404	2392	2383	2106	277	0	0	0	277	0	0	277	0	0	0	0
12_TD_PE2_1_1_control1	HDR	25	75	2404	2392	4	1	3	0	0	0	3	0	0	3	0	0	0	0
12_TD_PE2_1_1_control2	Reference	89.96895615	10.03104385	5221	5186	5154	4637	517	0	0	6	514	0	3	511	0	0	3	0
12_TD_PE2_1_1_control2	HDR	25	75	5221	5186	24	6	18	0	0	0	18	0	0	18	0	0	0	0
12_TD_PE2_1_1_control3	Reference	97.15698393	2.84301607	1098	809	809	786	23	0	0	0	23	0	0	23	0	0	0	0
12_TD_PE2_1_1_control3	HDR	NA	NA	1098	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_TD_PE2_1_1_control4	Reference	97.36762709	2.63237291	13506	13270	13258	12909	349	0	0	6	344	0	5	343	0	0	1	0
12_TD_PE2_1_1_control4	HDR	100	0	13506	13270	2	2	0	0	0	0	0	0	0	0	0	0	0	0
12_TD_PE2_1_2_control1	Reference	88.37599664	11.62400336	2404	2392	2383	2106	277	0	0	0	277	0	0	277	0	0	0	0
12_TD_PE2_1_2_control1	HDR	25	75	2404	2392	4	1	3	0	0	0	3	0	0	3	0	0	0	0
12_TD_PE2_1_2_control2	Reference	89.96895615	10.03104385	5221	5186	5154	4637	517	0	0	6	514	0	3	511	0	0	3	0
12_TD_PE2_1_2_control2	HDR	25	75	5221	5186	24	6	18	0	0	0	18	0	0	18	0	0	0	0
12_TD_PE2_1_2_control3	Reference	97.15698393	2.84301607	1098	809	809	786	23	0	0	0	23	0	0	23	0	0	0	0
12_TD_PE2_1_2_control3	HDR	NA	NA	1098	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_TD_PE2_1_2_control4	Reference	97.36762709	2.63237291	13506	13270	13258	12909	349	0	0	6	344	0	5	343	0	0	1	0
12_TD_PE2_1_2_control4	HDR	100	0	13506	13270	2	2	0	0	0	0	0	0	0	0	0	0	0	0
13_NM_PE2_1_1_control1	Reference	97.12597368	2.87402632	7593	7446	7446	7232	214	0	0	5	209	0	5	209	0	0	0	0
13_NM_PE2_1_1_control1	HDR	NA	NA	7593	7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_NM_PE2_1_1_control2	Reference	96.9134685	3.0865315	11318	11048	11048	10707	341	0	0	4	337	0	4	337	0	0	0	0
13_NM_PE2_1_1_control2	HDR	NA	NA	11318	11048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_NM_PE2_1_1_control3	Reference	97.41172121	2.58827879	11098	10818	10818	10538	280	0	0	3	277	0	3	277	0	0	0	0
13_NM_PE2_1_1_control3	HDR	NA	NA	11098	10818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_NM_PE2_1_1_control4	Reference	97.9760339	2.0239661	14021	13686	13686	13409	277	0	0	8	269	0	8	269	0	0	0	0
13_NM_PE2_1_1_control4	HDR	NA	NA	14021	13686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_NM_PE2_1_2_control1	Reference	97.12597368	2.87402632	7593	7446	7446	7232	214	0	0	5	209	0	5	209	0	0	0	0
13_NM_PE2_1_2_control1	HDR	NA	NA	7593	7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_NM_PE2_1_2_control2	Reference	96.9134685	3.0865315	11318	11048	11048	10707	341	0	0	4	337	0	4	337	0	0	0	0
13_NM_PE2_1_2_control2	HDR	NA	NA	11318	11048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_NM_PE2_1_2_control3	Reference	97.41172121	2.58827879	11098	10818	10818	10538	280	0	0	3	277	0	3	277	0	0	0	0
13_NM_PE2_1_2_control3	HDR	NA	NA	11098	10818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_NM_PE2_1_2_control4	Reference	97.9760339	2.0239661	14021	13686	13686	13409	277	0	0	8	269	0	8	269	0	0	0	0
13_NM_PE2_1_2_control4	HDR	NA	NA	14021	13686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_TD_PE2_1_1_control1	Reference	97.29339589	2.70660411	8575	8313	8313	8088	225	0	0	1	224	0	1	224	0	0	0	0
13_TD_PE2_1_1_control1	HDR	NA	NA	8575	8313	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_TD_PE2_1_1_control2	Reference	97.52644426	2.47355574	12453	12290	12290	11986	304	0	0	3	301	0	3	301	0	0	0	0
13_TD_PE2_1_1_control2	HDR	NA	NA	12453	12290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_TD_PE2_1_1_control3	Reference	97.96138702	2.03861298	16126	15746	15746	15425	321	0	0	6	317	0	4	315	0	0	2	0
13_TD_PE2_1_1_control3	HDR	NA	NA	16126	15746	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_TD_PE2_1_1_control4	Reference	97.70494104	2.29505896	14610	14248	14248	13921	327	0	0	2	325	0	2	325	0	0	0	0
13_TD_PE2_1_1_control4	HDR	NA	NA	14610	14248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_TD_PE2_1_2_control1	Reference	97.29339589	2.70660411	8575	8313	8313	8088	225	0	0	1	224	0	1	224	0	0	0	0
13_TD_PE2_1_2_control1	HDR	NA	NA	8575	8313	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_TD_PE2_1_2_control2	Reference	97.52644426	2.47355574	12453	12290	12290	11986	304	0	0	3	301	0	3	301	0	0	0	0
13_TD_PE2_1_2_control2	HDR	NA	NA	12453	12290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_TD_PE2_1_2_control3	Reference	97.96138702	2.03861298	16126	15746	15746	15425	321	0	0	6	317	0	4	315	0	0	2	0
13_TD_PE2_1_2_control3	HDR	NA	NA	16126	15746	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_TD_PE2_1_2_control4	Reference	97.70494104	2.29505896	14610	14248	14248	13921	327	0	0	2	325	0	2	325	0	0	0	0
13_TD_PE2_1_2_control4	HDR	NA	NA	14610	14248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_NM_PE2_1_1_control1	Reference	85.7170227	14.2829773	11224	10456	10439	8948	1491	0	30	52	1486	0	5	1411	0	28	45	2
14_NM_PE2_1_1_control1	HDR	0	100	11224	10456	17	0	17	0	3	10	16	0	1	5	0	2	8	1
14_NM_PE2_1_1_control2	Reference	86.44669383	13.55330617	8138	7615	7607	6576	1031	0	10	19	1029	0	2	1002	0	10	17	0
14_NM_PE2_1_1_control2	HDR	0	100	8138	7615	8	0	8	0	0	7	8	0	0	1	0	0	7	0
14_NM_PE2_1_1_control4	Reference	80.75689948	19.24310052	17267	15983	15907	12846	3061	0	92	165	3056	1	4	2824	0	71	141	20
14_NM_PE2_1_1_control4	HDR	0	100	17267	15983	76	0	76	0	12	34	76	0	0	32	0	10	32	2
14_NM_PE2_1_2_control1	Reference	85.7170227	14.2829773	11224	10456	10439	8948	1491	0	30	52	1486	0	5	1411	0	28	45	2
14_NM_PE2_1_2_control1	HDR	0	100	11224	10456	17	0	17	0	3	10	16	0	1	5	0	2	8	1
14_NM_PE2_1_2_control2	Reference	86.44669383	13.55330617	8138	7615	7607	6576	1031	0	10	19	1029	0	2	1002	0	10	17	0
14_NM_PE2_1_2_control2	HDR	0	100	8138	7615	8	0	8	0	0	7	8	0	0	1	0	0	7	0
14_NM_PE2_1_2_control4	Reference	80.75689948	19.24310052	17267	15983	15907	12846	3061	0	92	165	3056	1	4	2824	0	71	141	20
14_NM_PE2_1_2_control4	HDR	0	100	17267	15983	76	0	76	0	12	34	76	0	0	32	0	10	32	2
14_TD_PE2_1_1_control1	Reference	97.35354264	2.64645736	8575	8313	8313	8093	220	0	0	1	219	0	1	219	0	0	0	0
14_TD_PE2_1_1_control1	HDR	NA	NA	8575	8313	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_TD_PE2_1_1_control2	Reference	97.61594793	2.38405207	12453	12290	12290	11997	293	0	0	3	290	0	3	290	0	0	0	0
14_TD_PE2_1_1_control2	HDR	NA	NA	12453	12290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_TD_PE2_1_1_control3	Reference	98.01219357	1.98780643	16126	15746	15746	15433	313	0	0	6	309	0	4	307	0	0	2	0
14_TD_PE2_1_1_control3	HDR	NA	NA	16126	15746	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_TD_PE2_1_1_control4	Reference	97.59966311	2.40033689	14610	14248	14248	13906	342	0	0	2	340	0	2	340	0	0	0	0
14_TD_PE2_1_1_control4	HDR	NA	NA	14610	14248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_TD_PE2_1_2_control1	Reference	97.35354264	2.64645736	8575	8313	8313	8093	220	0	0	1	219	0	1	219	0	0	0	0
14_TD_PE2_1_2_control1	HDR	NA	NA	8575	8313	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_TD_PE2_1_2_control2	Reference	97.61594793	2.38405207	12453	12290	12290	11997	293	0	0	3	290	0	3	290	0	0	0	0
14_TD_PE2_1_2_control2	HDR	NA	NA	12453	12290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_TD_PE2_1_2_control3	Reference	98.01219357	1.98780643	16126	15746	15746	15433	313	0	0	6	309	0	4	307	0	0	2	0
14_TD_PE2_1_2_control3	HDR	NA	NA	16126	15746	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_TD_PE2_1_2_control4	Reference	97.59966311	2.40033689	14610	14248	14248	13906	342	0	0	2	340	0	2	340	0	0	0	0
14_TD_PE2_1_2_control4	HDR	NA	NA	14610	14248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_NM_PE2_1_1_control1	Reference	95.87204672	4.12795328	15313	15077	15068	14446	622	0	0	3	619	0	3	619	0	0	0	0
15_NM_PE2_1_1_control1	HDR	NA	NA	15313	15077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_NM_PE2_1_1_control2	Reference	95.5923551	4.4076449	16331	16077	16063	15355	708	0	1	6	701	1	6	701	0	0	0	0
15_NM_PE2_1_1_control2	HDR	NA	NA	16331	16077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_NM_PE2_1_1_control3	Reference	99.14786967	0.85213033	2033	1995	1995	1978	17	0	0	0	17	0	0	17	0	0	0	0
15_NM_PE2_1_1_control3	HDR	NA	NA	2033	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_NM_PE2_1_1_control4	Reference	98.96184218	1.03815782	18418	18113	18109	17921	188	0	0	12	176	0	12	176	0	0	0	0
15_NM_PE2_1_1_control4	HDR	NA	NA	18418	18113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_NM_PE2_1_2_control1	Reference	95.87204672	4.12795328	15313	15077	15068	14446	622	0	0	3	619	0	3	619	0	0	0	0
15_NM_PE2_1_2_control1	HDR	NA	NA	15313	15077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_NM_PE2_1_2_control2	Reference	95.5923551	4.4076449	16331	16077	16063	15355	708	0	1	6	701	1	6	701	0	0	0	0
15_NM_PE2_1_2_control2	HDR	NA	NA	16331	16077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_NM_PE2_1_2_control3	Reference	99.14786967	0.85213033	2033	1995	1995	1978	17	0	0	0	17	0	0	17	0	0	0	0
15_NM_PE2_1_2_control3	HDR	NA	NA	2033	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_NM_PE2_1_2_control4	Reference	98.96184218	1.03815782	18418	18113	18109	17921	188	0	0	12	176	0	12	176	0	0	0	0
15_NM_PE2_1_2_control4	HDR	NA	NA	18418	18113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
