Batch	Amplicon	Unmodified%	Modified%	Reads_in_input	Reads_aligned_all_amplicons	Reads_aligned	Unmodified	Modified	Discarded	Insertions	Deletions	Substitutions	Only Insertions	Only Deletions	Only Substitutions	Insertions and Deletions	Insertions and Substitutions	Deletions and Substitutions	Insertions Deletions and Substitutions
46_TD_PE2_2_2_control4	Reference	82.11870774	17.88129226	9801	1334	1331	1093	238	0	2	10	238	0	0	226	0	2	10	0
46_TD_PE2_2_2_control4	HDR	0	100	9801	1334	3	0	3	0	0	1	3	0	0	2	0	0	1	0
47_TD_PE2_2_1_control1	Reference	93.21371291	6.78628709	16978	9981	9976	9299	677	0	6	21	674	0	3	650	0	6	18	0
47_TD_PE2_2_1_control1	HDR	0	100	16978	9981	5	0	5	0	2	2	5	0	0	1	0	2	2	0
47_TD_PE2_2_1_control2	Reference	92.1922626	7.8077374	23452	12799	12795	11796	999	0	10	43	993	1	5	946	0	9	38	0
47_TD_PE2_2_1_control2	HDR	25	75	23452	12799	4	1	3	0	0	2	3	0	0	1	0	0	2	0
47_TD_PE2_2_1_control3	Reference	79.56331878	20.43668122	9949	1147	1145	911	234	0	4	12	230	0	4	218	0	4	8	0
47_TD_PE2_2_1_control3	HDR	0	100	9949	1147	2	0	2	0	1	1	2	0	0	0	0	1	1	0
47_TD_PE2_2_1_control4	Reference	82.75862069	17.24137931	9801	1334	1334	1104	230	0	1	6	230	0	0	223	0	1	6	0
47_TD_PE2_2_1_control4	HDR	NA	NA	9801	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47_TD_PE2_2_2_control1	Reference	93.21371291	6.78628709	16978	9981	9976	9299	677	0	6	21	674	0	3	650	0	6	18	0
47_TD_PE2_2_2_control1	HDR	0	100	16978	9981	5	0	5	0	2	2	5	0	0	1	0	2	2	0
47_TD_PE2_2_2_control2	Reference	92.1922626	7.8077374	23452	12799	12795	11796	999	0	10	43	993	1	5	946	0	9	38	0
47_TD_PE2_2_2_control2	HDR	25	75	23452	12799	4	1	3	0	0	2	3	0	0	1	0	0	2	0
47_TD_PE2_2_2_control3	Reference	79.56331878	20.43668122	9949	1147	1145	911	234	0	4	12	230	0	4	218	0	4	8	0
47_TD_PE2_2_2_control3	HDR	0	100	9949	1147	2	0	2	0	1	1	2	0	0	0	0	1	1	0
47_TD_PE2_2_2_control4	Reference	82.75862069	17.24137931	9801	1334	1334	1104	230	0	1	6	230	0	0	223	0	1	6	0
47_TD_PE2_2_2_control4	HDR	NA	NA	9801	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48_TD_PE2_2_1_control1	Reference	93.64919355	6.35080645	16978	9981	9920	9290	630	0	3	9	627	0	3	618	0	3	6	0
48_TD_PE2_2_1_control1	HDR	0	100	16978	9981	9	0	9	0	0	0	9	0	0	9	0	0	0	0
48_TD_PE2_2_1_control2	Reference	93.11565696	6.88434304	23452	12801	12710	11835	875	0	10	14	873	0	2	852	0	9	11	1
48_TD_PE2_2_1_control2	HDR	14.28571429	85.71428571	23452	12801	21	3	18	0	1	1	18	0	0	17	0	0	0	1
48_TD_PE2_2_1_control3	Reference	83.86809269	16.13190731	9949	1147	1122	941	181	0	3	2	180	0	0	177	1	2	1	0
48_TD_PE2_2_1_control3	HDR	25	75	9949	1147	4	1	3	0	0	0	3	0	0	3	0	0	0	0
48_TD_PE2_2_1_control4	Reference	85.8662614	14.1337386	9801	1334	1316	1130	186	0	7	8	186	0	0	173	0	5	6	2
48_TD_PE2_2_1_control4	HDR	0	100	9801	1334	6	0	6	0	1	0	6	0	0	5	0	1	0	0
48_TD_PE2_2_2_control1	Reference	93.64919355	6.35080645	16978	9981	9920	9290	630	0	3	9	627	0	3	618	0	3	6	0
48_TD_PE2_2_2_control1	HDR	0	100	16978	9981	9	0	9	0	0	0	9	0	0	9	0	0	0	0
48_TD_PE2_2_2_control2	Reference	93.11565696	6.88434304	23452	12801	12710	11835	875	0	10	14	873	0	2	852	0	9	11	1
48_TD_PE2_2_2_control2	HDR	14.28571429	85.71428571	23452	12801	21	3	18	0	1	1	18	0	0	17	0	0	0	1
48_TD_PE2_2_2_control3	Reference	83.86809269	16.13190731	9949	1147	1122	941	181	0	3	2	180	0	0	177	1	2	1	0
48_TD_PE2_2_2_control3	HDR	25	75	9949	1147	4	1	3	0	0	0	3	0	0	3	0	0	0	0
48_TD_PE2_2_2_control4	Reference	85.8662614	14.1337386	9801	1334	1316	1130	186	0	7	8	186	0	0	173	0	5	6	2
48_TD_PE2_2_2_control4	HDR	0	100	9801	1334	6	0	6	0	1	0	6	0	0	5	0	1	0	0
58_TD_PE2_2_1_control1	Reference	64.47163788	35.52836212	24788	24459	24434	15753	8681	0	231	293	8676	0	2	8245	3	143	203	85
58_TD_PE2_2_1_control1	HDR	0	100	24788	24459	10	0	10	0	5	4	9	1	0	1	0	4	4	0
58_TD_PE2_2_1_control2	Reference	63.53074883	36.46925117	32096	31703	31676	20124	11552	0	290	299	11546	0	1	11045	5	208	216	77
58_TD_PE2_2_1_control2	HDR	0	100	32096	31703	6	0	6	0	5	1	6	0	0	0	0	5	1	0
58_TD_PE2_2_1_control3	Reference	46.73913043	53.26086957	771	92	92	43	49	0	1	2	49	0	0	46	0	1	2	0
58_TD_PE2_2_1_control3	HDR	NA	NA	771	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58_TD_PE2_2_1_control4	Reference	61.78571429	38.21428571	513	280	280	173	107	0	1	2	107	0	0	104	0	1	2	0
58_TD_PE2_2_1_control4	HDR	NA	NA	513	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58_TD_PE2_2_2_control1	Reference	64.47163788	35.52836212	24788	24459	24434	15753	8681	0	231	293	8676	0	2	8245	3	143	203	85
58_TD_PE2_2_2_control1	HDR	0	100	24788	24459	10	0	10	0	5	4	9	1	0	1	0	4	4	0
58_TD_PE2_2_2_control2	Reference	63.53074883	36.46925117	32096	31703	31676	20124	11552	0	290	299	11546	0	1	11045	5	208	216	77
58_TD_PE2_2_2_control2	HDR	0	100	32096	31703	6	0	6	0	5	1	6	0	0	0	0	5	1	0
58_TD_PE2_2_2_control3	Reference	46.73913043	53.26086957	771	92	92	43	49	0	1	2	49	0	0	46	0	1	2	0
58_TD_PE2_2_2_control3	HDR	NA	NA	771	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58_TD_PE2_2_2_control4	Reference	61.78571429	38.21428571	513	280	280	173	107	0	1	2	107	0	0	104	0	1	2	0
58_TD_PE2_2_2_control4	HDR	NA	NA	513	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59_TD_PE2_2_1_control1	Reference	66.65030072	33.34969928	24788	24459	24441	16290	8151	0	190	274	8141	0	4	7754	6	123	203	61
59_TD_PE2_2_1_control1	HDR	0	100	24788	24459	17	0	17	0	0	17	17	0	0	0	0	0	17	0
59_TD_PE2_2_1_control2	Reference	65.85435146	34.14564854	32096	31703	31679	20862	10817	0	245	283	10804	0	5	10353	8	181	214	56
59_TD_PE2_2_1_control2	HDR	0	100	32096	31703	24	0	24	0	1	24	24	0	0	0	0	0	23	1
59_TD_PE2_2_1_control3	Reference	47.82608696	52.17391304	771	92	92	44	48	0	0	1	48	0	0	47	0	0	1	0
59_TD_PE2_2_1_control3	HDR	NA	NA	771	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59_TD_PE2_2_1_control4	Reference	63.44086022	36.55913978	513	280	279	177	102	0	1	2	102	0	0	99	0	1	2	0
59_TD_PE2_2_1_control4	HDR	0	100	513	280	1	0	1	0	0	1	1	0	0	0	0	0	1	0
59_TD_PE2_2_2_control1	Reference	66.65030072	33.34969928	24788	24459	24441	16290	8151	0	190	274	8141	0	4	7754	6	123	203	61
59_TD_PE2_2_2_control1	HDR	0	100	24788	24459	17	0	17	0	0	17	17	0	0	0	0	0	17	0
59_TD_PE2_2_2_control2	Reference	65.85435146	34.14564854	32096	31703	31679	20862	10817	0	245	283	10804	0	5	10353	8	181	214	56
59_TD_PE2_2_2_control2	HDR	0	100	32096	31703	24	0	24	0	1	24	24	0	0	0	0	0	23	1
59_TD_PE2_2_2_control3	Reference	47.82608696	52.17391304	771	92	92	44	48	0	0	1	48	0	0	47	0	0	1	0
59_TD_PE2_2_2_control3	HDR	NA	NA	771	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59_TD_PE2_2_2_control4	Reference	63.44086022	36.55913978	513	280	279	177	102	0	1	2	102	0	0	99	0	1	2	0
59_TD_PE2_2_2_control4	HDR	0	100	513	280	1	0	1	0	0	1	1	0	0	0	0	0	1	0
