Batch	Amplicon	Unmodified%	Modified%	Reads_in_input	Reads_aligned_all_amplicons	Reads_aligned	Unmodified	Modified	Discarded	Insertions	Deletions	Substitutions	Only Insertions	Only Deletions	Only Substitutions	Insertions and Deletions	Insertions and Substitutions	Deletions and Substitutions	Insertions Deletions and Substitutions
510NM_End_PE_HEK_2_2	Reference	97.08855641	2.91144359	10783	10742	2473	2401	72	0	2	3	69	0	3	67	0	2	0	0
510NM_End_PE_HEK_2_2	HDR	95.91145518	4.08854482	10783	10742	8267	7929	338	0	27	8	305	25	8	303	0	2	0	0
510NM_End_PE_K562_1_1	Reference	96.33862073	3.66137927	20236	20153	17589	16945	644	0	7	8	629	7	8	629	0	0	0	0
510NM_End_PE_K562_1_1	HDR	95.25676205	4.74323795	20236	20153	2551	2430	121	0	27	4	91	26	4	90	0	1	0	0
510NM_End_PE_K562_1_2	Reference	96.99356913	3.00643087	6639	6624	6220	6033	187	0	0	2	185	0	2	185	0	0	0	0
510NM_End_PE_K562_1_2	HDR	94.55445545	5.44554455	6639	6624	404	382	22	0	1	0	21	1	0	21	0	0	0	0
510NM_End_PE_K562_2_1	Reference	95.82020584	4.17979416	22381	22291	19044	18248	796	0	6	14	779	4	13	776	0	2	1	0
510NM_End_PE_K562_2_1	HDR	94.71896232	5.28103768	22381	22291	3238	3067	171	0	43	2	129	40	2	126	0	3	0	0
510NM_End_PE_K562_2_2	Reference	96.65043958	3.34956042	14830	14760	13763	13302	461	0	2	7	454	0	7	452	0	2	0	0
510NM_End_PE_K562_2_2	HDR	95.68273092	4.31726908	14830	14760	996	953	43	0	11	0	35	8	0	32	0	3	0	0
510NM_Rep_PE_HEK_1_1	Reference	96.60163625	3.39836375	8854	7201	1589	1535	54	0	0	1	53	0	1	53	0	0	0	0
510NM_Rep_PE_HEK_1_1	HDR	95.93582888	4.06417112	8854	7201	5610	5382	228	0	23	2	204	22	2	203	0	1	0	0
510NM_Rep_PE_HEK_1_2	Reference	93.95017794	6.04982206	1766	1144	281	264	17	0	0	1	16	0	1	16	0	0	0	0
510NM_Rep_PE_HEK_1_2	HDR	96.75550406	3.24449594	1766	1144	863	835	28	0	3	0	25	3	0	25	0	0	0	0
510NM_Rep_PE_HEK_2_1	Reference	97.78761062	2.21238938	3825	3388	452	442	10	0	1	1	8	1	1	8	0	0	0	0
510NM_Rep_PE_HEK_2_1	HDR	95.87593729	4.12406271	3825	3388	2934	2813	121	0	8	1	113	8	0	112	0	0	1	0
510NM_Rep_PE_HEK_2_2	Reference	96.77103718	3.22896282	5904	4174	1022	989	33	0	1	2	30	1	2	30	0	0	0	0
510NM_Rep_PE_HEK_2_2	HDR	96.50904475	3.49095525	5904	4174	3151	3041	110	0	19	2	89	19	2	89	0	0	0	0
510NM_Rep_PE_K562_1_1	Reference	94.99601805	5.00398195	13035	8163	7534	7157	377	0	2	3	374	2	1	372	0	0	2	0
510NM_Rep_PE_K562_1_1	HDR	94.19354839	5.80645161	13035	8163	620	584	36	0	11	1	25	10	1	24	0	1	0	0
510NM_Rep_PE_K562_1_2	Reference	96.82108409	3.17891591	10371	7603	7361	7127	234	0	1	1	233	1	0	232	0	0	1	0
510NM_Rep_PE_K562_1_2	HDR	97.09543568	2.90456432	10371	7603	241	234	7	0	1	0	6	1	0	6	0	0	0	0
510NM_Rep_PE_K562_2_1	Reference	94.177281	5.822719	6727	4188	3847	3623	224	0	0	3	221	0	3	221	0	0	0	0
510NM_Rep_PE_K562_2_1	HDR	93.07228916	6.92771084	6727	4188	332	309	23	0	4	1	18	4	1	18	0	0	0	0
510NM_Rep_PE_K562_2_2	Reference	97.11751663	2.88248337	4101	2808	2706	2628	78	0	1	3	74	1	3	74	0	0	0	0
510NM_Rep_PE_K562_2_2	HDR	99.00990099	0.99009901	4101	2808	101	100	1	0	0	0	1	0	0	1	0	0	0	0
511NM_End_PE_HEK_1_1	Reference	95.10268562	4.89731438	8103	8077	5064	4816	248	0	14	4	237	7	4	230	0	7	0	0
511NM_End_PE_HEK_1_1	HDR	92.16927691	7.83072309	8103	8077	3001	2766	235	0	54	28	167	52	16	153	0	2	12	0
511NM_End_PE_HEK_1_2	Reference	95.67666526	4.32333474	11461	11428	7101	6794	307	0	8	7	297	6	4	292	0	2	3	0
511NM_End_PE_HEK_1_2	HDR	95.5787037	4.4212963	11461	11428	4320	4129	191	0	32	4	160	29	2	155	0	3	2	0
511NM_End_PE_HEK_2_1	Reference	95.74348922	4.25651078	10980	10917	7142	6838	304	0	13	6	286	12	6	285	0	1	0	0
511NM_End_PE_HEK_2_1	HDR	94.25531915	5.74468085	10980	10917	3760	3544	216	0	37	23	165	32	19	156	0	5	4	0
511NM_End_PE_HEK_2_2	Reference	96.23264128	3.76735872	11543	11493	7273	6999	274	0	4	6	265	3	6	264	0	1	0	0
511NM_End_PE_HEK_2_2	HDR	95.70071259	4.29928741	11543	11493	4210	4029	181	0	40	13	131	37	13	128	0	3	0	0
511NM_End_PE_K562_1_1	Reference	95.87700908	4.12299092	17364	17276	17172	16464	708	0	1	9	700	0	8	698	0	1	1	0
511NM_End_PE_K562_1_1	HDR	84.84848485	15.15151515	17364	17276	99	84	15	0	12	2	4	9	2	1	0	3	0	0
511NM_End_PE_K562_1_2	Reference	96.53192208	3.46807792	8930	8907	8881	8573	308	0	2	5	301	2	5	301	0	0	0	0
511NM_End_PE_K562_1_2	HDR	88.46153846	11.53846154	8930	8907	26	23	3	0	3	0	0	3	0	0	0	0	0	0
511NM_End_PE_K562_2_1	Reference	95.82597378	4.17402622	21784	21698	21514	20616	898	0	5	6	887	5	6	887	0	0	0	0
511NM_End_PE_K562_2_1	HDR	89.14285714	10.85714286	21784	21698	175	156	19	0	13	3	5	11	3	3	0	2	0	0
511NM_End_PE_K562_2_2	Reference	96.31022121	3.68977879	11521	11500	11437	11015	422	0	6	8	411	3	8	408	0	3	0	0
511NM_End_PE_K562_2_2	HDR	90.16393443	9.83606557	11521	11500	61	55	6	0	4	1	1	4	1	1	0	0	0	0
511NM_Rep_PE_HEK_1_1	Reference	95.12893983	4.87106017	9294	7341	4537	4316	221	0	13	8	206	9	6	201	0	3	1	1
511NM_Rep_PE_HEK_1_1	HDR	94.02931713	5.97068287	9294	7341	2797	2630	167	0	59	15	106	52	9	93	0	7	6	0
511NM_Rep_PE_HEK_1_2	Reference	95.44401544	4.55598456	3112	2051	1295	1236	59	0	1	0	58	1	0	58	0	0	0	0
511NM_Rep_PE_HEK_1_2	HDR	95.48472776	4.51527224	3112	2051	753	719	34	0	10	2	24	9	1	22	0	1	1	0
511NM_Rep_PE_HEK_2_1	Reference	95.48638132	4.51361868	4669	3974	2570	2454	116	0	6	8	107	4	5	103	0	1	2	1
511NM_Rep_PE_HEK_2_1	HDR	92.75985663	7.24014337	4669	3974	1395	1294	101	0	33	11	63	31	7	57	0	2	4	0
511NM_Rep_PE_HEK_2_2	Reference	97.08470847	2.91529153	4196	2915	1818	1765	53	0	3	5	47	2	4	45	0	1	1	0
511NM_Rep_PE_HEK_2_2	HDR	94.61678832	5.38321168	4196	2915	1096	1037	59	0	12	8	40	12	7	39	0	0	1	0
511NM_Rep_PE_K562_1_1	Reference	94.64285714	5.35714286	11465	7072	7000	6625	375	0	0	6	370	0	5	369	0	0	1	0
511NM_Rep_PE_K562_1_1	HDR	90.0	10.0	11465	7072	70	63	7	0	3	1	3	3	1	3	0	0	0	0
511NM_Rep_PE_K562_1_2	Reference	97.00775767	2.99224233	11160	8163	8121	7878	243	0	2	5	236	2	5	236	0	0	0	0
511NM_Rep_PE_K562_1_2	HDR	97.61904762	2.38095238	11160	8163	42	41	1	0	1	0	0	1	0	0	0	0	0	0
511NM_Rep_PE_K562_2_1	Reference	93.89643631	6.10356369	8263	5148	5079	4769	310	0	1	2	308	1	1	307	0	0	1	0
511NM_Rep_PE_K562_2_1	HDR	86.76470588	13.23529412	8263	5148	68	59	9	0	1	5	7	0	2	3	0	1	3	0
511NM_Rep_PE_K562_2_2	Reference	96.57372401	3.42627599	6090	4255	4232	4087	145	0	1	3	141	1	3	141	0	0	0	0
511NM_Rep_PE_K562_2_2	HDR	82.60869565	17.39130435	6090	4255	23	19	4	0	2	0	4	0	0	2	0	2	0	0
512NM_End_PE_HEK_1_1	Reference	86.72985782	13.27014218	6967	6868	844	732	112	0	29	39	111	0	1	44	0	29	38	0
512NM_End_PE_HEK_1_1	HDR	94.2563081	5.7436919	6967	6868	6024	5678	346	0	5	2	341	4	1	339	0	1	1	0
512NM_End_PE_HEK_1_2	Reference	88.90566038	11.09433962	9656	9336	1325	1178	147	0	48	41	146	1	0	58	0	47	41	0
512NM_End_PE_HEK_1_2	HDR	95.20659094	4.79340906	9656	9336	8011	7627	384	0	3	3	380	2	2	378	0	1	1	0
512NM_End_PE_HEK_2_1	Reference	90.0990099	9.9009901	4321	4281	505	455	50	0	18	8	50	0	0	24	0	18	8	0
512NM_End_PE_HEK_2_1	HDR	94.99470339	5.00529661	4321	4281	3776	3587	189	0	0	0	189	0	0	189	0	0	0	0
512NM_End_PE_HEK_2_2	Reference	88.78143133	11.21856867	8153	7733	1034	918	116	0	32	42	115	0	1	42	0	32	41	0
512NM_End_PE_HEK_2_2	HDR	95.79041648	4.20958352	8153	7733	6699	6417	282	0	1	2	279	1	2	279	0	0	0	0
512NM_End_PE_K562_1_1	Reference	95.03625209	4.96374791	14552	14345	10758	10224	534	0	40	4	529	1	4	490	0	39	0	0
512NM_End_PE_K562_1_1	HDR	94.67521606	5.32478394	14552	14345	3587	3396	191	0	1	1	190	1	0	189	0	0	1	0
512NM_End_PE_K562_1_2	Reference	95.71485253	4.28514747	9421	9226	7561	7237	324	0	10	1	323	0	1	313	0	10	0	0
512NM_End_PE_K562_1_2	HDR	96.03603604	3.96396396	9421	9226	1665	1599	66	0	0	1	65	0	1	65	0	0	0	0
512NM_End_PE_K562_2_1	Reference	95.64267773	4.35732227	12154	12007	9157	8758	399	0	15	7	396	0	3	377	0	15	4	0
512NM_End_PE_K562_2_1	HDR	94.56140351	5.43859649	12154	12007	2850	2695	155	0	0	1	154	0	1	154	0	0	0	0
512NM_End_PE_K562_2_2	Reference	96.64581161	3.35418839	7159	7016	5754	5561	193	0	7	3	190	0	3	183	0	7	0	0
512NM_End_PE_K562_2_2	HDR	95.87955626	4.12044374	7159	7016	1262	1210	52	0	0	0	52	0	0	52	0	0	0	0
512NM_Rep_PE_HEK_1_1	Reference	92.12344542	7.87655458	7100	7039	2171	2000	171	0	39	28	170	0	1	104	0	39	27	0
512NM_Rep_PE_HEK_1_1	HDR	95.0903862	4.9096138	7100	7039	4868	4629	239	0	0	5	237	0	2	234	0	0	3	0
512NM_Rep_PE_HEK_1_2	Reference	0.0	100.0	1194	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0
512NM_Rep_PE_HEK_1_2	HDR	100.0	0.0	1194	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
512NM_Rep_PE_HEK_2_1	Reference	93.98535565	6.01464435	5892	5849	1912	1797	115	0	34	14	115	0	0	67	0	34	14	0
512NM_Rep_PE_HEK_2_1	HDR	94.61518923	5.38481077	5892	5849	3937	3725	212	0	1	5	209	1	2	206	0	0	3	0
512NM_Rep_PE_HEK_2_2	Reference	10.0	90.0	11004	21	20	2	18	0	0	18	0	0	18	0	0	0	0	0
512NM_Rep_PE_HEK_2_2	HDR	100.0	0.0	11004	21	1	1	0	0	0	0	0	0	0	0	0	0	0	0
512NM_Rep_PE_K562_1_1	Reference	88.03205699	11.96794301	6210	6116	5615	4943	672	0	4	2	671	0	1	666	0	4	1	0
512NM_Rep_PE_K562_1_1	HDR	83.83233533	16.16766467	6210	6116	501	420	81	0	0	1	81	0	0	80	0	0	1	0
512NM_Rep_PE_K562_1_2	Reference	96.03356217	3.96643783	8240	8171	7866	7554	312	0	5	1	310	1	1	306	0	4	0	0
512NM_Rep_PE_K562_1_2	HDR	94.75409836	5.24590164	8240	8171	305	289	16	0	0	0	16	0	0	16	0	0	0	0
512NM_Rep_PE_K562_2_1	Reference	94.81989162	5.18010838	6962	6877	6274	5949	325	0	6	6	324	1	0	313	0	5	6	0
512NM_Rep_PE_K562_2_1	HDR	92.70315091	7.29684909	6962	6877	603	559	44	0	0	0	44	0	0	44	0	0	0	0
512NM_Rep_PE_K562_2_2	Reference	0.0	100.0	7183	2	2	0	2	0	0	2	0	0	2	0	0	0	0	0
512NM_Rep_PE_K562_2_2	HDR	NA	NA	7183	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513NM_End_PE_HEK_1_1	Reference	96.37209302	3.62790698	6416	6330	1075	1036	39	0	1	0	38	1	0	38	0	0	0	0
513NM_End_PE_HEK_1_1	HDR	95.49532354	4.50467646	6416	6330	5239	5003	236	0	0	63	176	0	60	173	0	0	3	0
513NM_End_PE_HEK_1_2	Reference	97.95114263	2.04885737	9318	9060	1269	1243	26	0	0	0	26	0	0	26	0	0	0	0
513NM_End_PE_HEK_1_2	HDR	95.62869632	4.37130368	9318	9060	7778	7438	340	0	5	143	199	2	139	192	0	3	4	0
513NM_End_PE_HEK_2_1	Reference	95.88744589	4.11255411	5709	5621	924	886	38	0	2	1	35	2	1	35	0	0	0	0
513NM_End_PE_HEK_2_1	HDR	95.39249147	4.60750853	5709	5621	4688	4472	216	0	4	79	137	4	75	133	0	0	4	0
513NM_End_PE_HEK_2_2	Reference	96.9561325	3.0438675	8770	8328	1117	1083	34	0	2	0	33	1	0	32	0	1	0	0
513NM_End_PE_HEK_2_2	HDR	95.13753821	4.86246179	8770	8328	7198	6848	350	0	2	159	191	2	157	189	0	0	2	0
513NM_End_PE_K562_1_1	Reference	96.65740254	3.34259746	15502	15258	13313	12868	445	0	2	1	442	2	1	442	0	0	0	0
513NM_End_PE_K562_1_1	HDR	94.36109674	5.63890326	15502	15258	1933	1824	109	0	3	18	90	2	17	89	0	0	0	1
513NM_End_PE_K562_1_2	Reference	97.27288826	2.72711174	6722	6540	5647	5493	154	0	0	2	152	0	2	152	0	0	0	0
513NM_End_PE_K562_1_2	HDR	95.04504505	4.95495495	6722	6540	888	844	44	0	1	5	39	0	5	38	0	1	0	0
513NM_End_PE_K562_2_1	Reference	96.56834112	3.43165888	8411	8299	6848	6613	235	0	1	1	233	1	1	233	0	0	0	0
513NM_End_PE_K562_2_1	HDR	94.04844291	5.95155709	8411	8299	1445	1359	86	0	0	32	57	0	29	54	0	0	3	0
513NM_End_PE_K562_2_2	Reference	97.13644989	2.86355011	6903	6736	5797	5631	166	0	0	3	163	0	3	163	0	0	0	0
513NM_End_PE_K562_2_2	HDR	94.30719656	5.69280344	6903	6736	931	878	53	0	3	10	43	1	9	40	0	2	1	0
513NM_Rep_PE_HEK_1_1	Reference	96.7115903	3.2884097	7532	7464	1855	1794	61	0	2	1	59	2	0	58	0	0	1	0
513NM_Rep_PE_HEK_1_1	HDR	94.85254692	5.14745308	7532	7464	5595	5307	288	0	0	115	179	0	109	173	0	0	6	0
513NM_Rep_PE_HEK_1_2	Reference	NA	NA	8179	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513NM_Rep_PE_HEK_1_2	HDR	100.0	0.0	8179	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0
513NM_Rep_PE_HEK_2_1	Reference	96.91091954	3.08908046	5638	5610	1392	1349	43	0	0	1	43	0	0	42	0	0	1	0
513NM_Rep_PE_HEK_2_1	HDR	95.00713267	4.99286733	5638	5610	4206	3996	210	0	2	78	133	0	77	130	0	2	1	0
513NM_Rep_PE_HEK_2_2	Reference	100.0	0.0	9881	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0
513NM_Rep_PE_HEK_2_2	HDR	NA	NA	9881	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513NM_Rep_PE_K562_1_1	Reference	96.46168109	3.53831891	6980	6893	6472	6243	229	0	0	3	226	0	3	226	0	0	0	0
513NM_Rep_PE_K562_1_1	HDR	94.21686747	5.78313253	6980	6893	415	391	24	0	0	4	21	0	3	20	0	0	1	0
513NM_Rep_PE_K562_1_2	Reference	97.06888129	2.93111871	8634	8585	8188	7948	240	0	0	3	239	0	1	237	0	0	2	0
513NM_Rep_PE_K562_1_2	HDR	93.92405063	6.07594937	8634	8585	395	371	24	0	0	4	20	0	4	20	0	0	0	0
513NM_Rep_PE_K562_2_1	Reference	96.01622483	3.98377517	7545	7456	6903	6628	275	0	1	1	273	1	1	273	0	0	0	0
513NM_Rep_PE_K562_2_1	HDR	93.95604396	6.04395604	7545	7456	546	513	33	0	2	5	27	1	5	26	0	1	0	0
513NM_Rep_PE_K562_2_2	Reference	NA	NA	6800	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513NM_Rep_PE_K562_2_2	HDR	NA	NA	6800	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514NM_End_PE_HEK_1_1	Reference	91.70081967	8.29918033	5937	5879	1952	1790	162	0	16	5	150	8	4	141	0	8	1	0
514NM_End_PE_HEK_1_1	HDR	96.40947288	3.59052712	5937	5879	3927	3786	141	0	7	20	120	6	15	114	0	1	5	0
514NM_End_PE_HEK_1_2	Reference	89.39105614	10.60894386	9131	8871	2102	1879	223	0	20	16	200	8	15	188	0	11	0	1
514NM_End_PE_HEK_1_2	HDR	96.51351751	3.48648249	9131	8871	6769	6533	236	0	7	24	212	4	20	205	0	3	4	0
514NM_End_PE_HEK_2_1	Reference	91.72932331	8.27067669	4269	4213	1197	1098	99	0	16	3	85	11	3	80	0	5	0	0
514NM_End_PE_HEK_2_1	HDR	96.58488064	3.41511936	4269	4213	3016	2913	103	0	15	13	82	10	11	75	0	5	2	0
514NM_End_PE_HEK_2_2	Reference	88.33504625	11.66495375	8177	7846	1946	1719	227	0	32	12	198	20	9	183	0	12	3	0
514NM_End_PE_HEK_2_2	HDR	96.42312256	3.57687744	8177	7846	5899	5688	211	0	6	30	183	4	24	175	0	2	6	0
514NM_End_PE_K562_1_1	Reference	95.4053167	4.5946833	13342	13073	12188	11628	560	0	36	33	507	25	28	491	0	11	5	0
514NM_End_PE_K562_1_1	HDR	88.70056497	11.29943503	13342	13073	885	785	100	0	12	41	72	6	22	47	0	6	19	0
514NM_End_PE_K562_1_2	Reference	96.70982483	3.29017517	7052	6754	6565	6349	216	0	9	17	195	5	16	190	0	4	1	0
514NM_End_PE_K562_1_2	HDR	91.00529101	8.99470899	7052	6754	189	172	17	0	3	4	14	1	2	10	0	2	2	0
514NM_End_PE_K562_2_1	Reference	94.70034023	5.29965977	8321	8161	7642	7237	405	0	26	21	365	19	21	358	0	7	0	0
514NM_End_PE_K562_2_1	HDR	90.75144509	9.24855491	8321	8161	519	471	48	0	6	15	37	1	10	28	0	4	4	1
514NM_End_PE_K562_2_2	Reference	97.25032996	2.74967004	4758	4672	4546	4421	125	0	4	9	113	3	9	112	0	1	0	0
514NM_End_PE_K562_2_2	HDR	88.88888889	11.11111111	4758	4672	126	112	14	0	1	4	11	1	2	9	0	0	2	0
514NM_Rep_PE_HEK_1_1	Reference	91.36500754	8.63499246	8622	8525	2652	2423	229	0	32	6	200	23	6	191	0	9	0	0
514NM_Rep_PE_HEK_1_1	HDR	94.97273347	5.02726653	8622	8525	5868	5573	295	0	18	79	212	14	69	198	0	4	10	0
514NM_Rep_PE_HEK_1_2	Reference	0.0	100.0	9862	2	2	0	2	0	2	2	2	0	0	0	0	0	0	2
514NM_Rep_PE_HEK_1_2	HDR	NA	NA	9862	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514NM_Rep_PE_HEK_2_1	Reference	88.74425727	11.25574273	4672	4606	1306	1159	147	0	15	11	126	12	9	121	0	3	2	0
514NM_Rep_PE_HEK_2_1	HDR	94.45454545	5.54545455	4672	4606	3300	3117	183	0	12	68	113	10	60	104	0	1	7	1
514NM_Rep_PE_HEK_2_2	Reference	0.0	100.0	9765	5	4	0	4	0	4	4	4	0	0	0	0	0	0	4
514NM_Rep_PE_HEK_2_2	HDR	100.0	0.0	9765	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0
514NM_Rep_PE_K562_1_1	Reference	95.71187157	4.28812843	5356	5253	4734	4531	203	0	8	7	193	6	4	188	0	2	3	0
514NM_Rep_PE_K562_1_1	HDR	83.8150289	16.1849711	5356	5253	519	435	84	0	1	58	40	0	44	25	0	1	14	0
514NM_Rep_PE_K562_1_2	Reference	95.98648649	4.01351351	7937	7813	7400	7103	297	0	2	16	279	2	16	279	0	0	0	0
514NM_Rep_PE_K562_1_2	HDR	85.95641646	14.04358354	7937	7813	413	355	58	0	2	40	26	2	30	16	0	0	10	0
514NM_Rep_PE_K562_2_1	Reference	95.55318392	4.44681608	6323	6185	5622	5372	250	0	7	13	238	4	8	230	0	3	5	0
514NM_Rep_PE_K562_2_1	HDR	85.79040853	14.20959147	6323	6185	563	483	80	0	3	36	47	0	33	41	0	3	3	0
514NM_Rep_PE_K562_2_2	Reference	4.16666667	95.83333333	4909	25	24	1	23	0	23	23	23	0	0	0	0	0	0	23
514NM_Rep_PE_K562_2_2	HDR	0.0	100.0	4909	25	1	0	1	0	0	1	1	0	0	0	0	0	1	0
515NM_End_PE_HEK_1_1	Reference	95.64983888	4.35016112	6413	6326	3724	3562	162	0	5	1	160	2	0	157	0	2	0	1
515NM_End_PE_HEK_1_1	HDR	94.65795542	5.34204458	6413	6326	2602	2463	139	0	14	5	130	4	5	120	0	10	0	0
515NM_End_PE_HEK_1_2	Reference	95.03200244	4.96799756	5925	5785	3281	3118	163	0	2	2	161	0	2	159	0	2	0	0
515NM_End_PE_HEK_1_2	HDR	96.00638978	3.99361022	5925	5785	2504	2404	100	0	5	1	95	4	1	94	0	1	0	0
515NM_End_PE_HEK_2_1	Reference	95.26996876	4.73003124	3510	3463	2241	2135	106	0	2	0	106	0	0	104	0	2	0	0
515NM_End_PE_HEK_2_1	HDR	94.34889435	5.65110565	3510	3463	1221	1152	69	0	6	5	62	2	5	58	0	4	0	0
515NM_End_PE_HEK_2_2	Reference	95.15795689	4.84204311	6062	5853	3387	3223	164	0	7	1	162	1	1	156	0	6	0	0
515NM_End_PE_HEK_2_2	HDR	95.21492295	4.78507705	6062	5853	2466	2348	118	0	8	4	112	3	3	106	0	5	1	0
515NM_End_PE_K562_1_1	Reference	93.50344396	6.49655604	13311	12914	12776	11946	830	0	4	1	825	4	1	825	0	0	0	0
515NM_End_PE_K562_1_1	HDR	79.71014493	20.28985507	13311	12914	138	110	28	0	8	9	20	0	8	11	0	8	1	0
515NM_End_PE_K562_1_2	Reference	95.57685645	4.42314355	8946	8722	8659	8276	383	0	1	0	382	1	0	382	0	0	0	0
515NM_End_PE_K562_1_2	HDR	83.87096774	16.12903226	8946	8722	62	52	10	0	2	3	5	2	3	5	0	0	0	0
515NM_End_PE_K562_2_1	Reference	93.62745098	6.37254902	6520	6386	6324	5921	403	0	1	1	402	0	1	401	0	1	0	0
515NM_End_PE_K562_2_1	HDR	83.87096774	16.12903226	6520	6386	62	52	10	0	3	2	6	2	2	5	0	1	0	0
515NM_End_PE_K562_2_2	Reference	96.19692021	3.80307979	4466	4326	4286	4123	163	0	3	0	160	3	0	160	0	0	0	0
515NM_End_PE_K562_2_2	HDR	80.0	20.0	4466	4326	40	32	8	0	1	1	6	1	1	6	0	0	0	0
515NM_Rep_PE_HEK_1_1	Reference	96.38248848	3.61751152	8269	8142	4340	4183	157	0	9	7	148	4	5	141	0	5	2	0
515NM_Rep_PE_HEK_1_1	HDR	95.84319916	4.15680084	8269	8142	3801	3643	158	0	11	9	145	8	5	138	0	3	4	0
515NM_Rep_PE_HEK_1_2	Reference	96.58359003	3.41640997	6525	6428	3571	3449	122	0	4	1	121	1	0	118	0	2	0	1
515NM_Rep_PE_HEK_1_2	HDR	95.34476724	4.65523276	6525	6428	2857	2724	133	0	16	14	113	11	9	104	0	4	4	1
515NM_Rep_PE_HEK_2_1	Reference	96.47745939	3.52254061	20681	9023	5479	5286	193	0	5	3	190	1	2	185	0	4	1	0
515NM_Rep_PE_HEK_2_1	HDR	94.66553768	5.33446232	20681	9023	3543	3354	189	0	25	25	152	20	17	140	0	4	7	1
515NM_Rep_PE_HEK_2_2	Reference	96.26984127	3.73015873	4581	4520	2520	2426	94	0	5	0	90	4	0	89	0	1	0	0
515NM_Rep_PE_HEK_2_2	HDR	95.0	5.0	4581	4520	2000	1900	100	0	11	10	83	10	7	79	0	1	3	0
515NM_Rep_PE_K562_1_1	Reference	95.00186962	4.99813038	8241	8118	8023	7622	401	0	1	2	398	1	2	398	0	0	0	0
515NM_Rep_PE_K562_1_1	HDR	88.42105263	11.57894737	8241	8118	95	84	11	0	1	3	8	0	3	7	0	1	0	0
515NM_Rep_PE_K562_1_2	Reference	96.97280073	3.02719927	8943	8852	8787	8521	266	0	1	1	265	0	1	264	0	1	0	0
515NM_Rep_PE_K562_1_2	HDR	89.23076923	10.76923077	8943	8852	65	58	7	0	1	1	5	1	1	5	0	0	0	0
515NM_Rep_PE_K562_2_1	Reference	95.47359598	4.52640402	7376	7271	7158	6834	324	0	1	2	322	0	2	321	0	1	0	0
515NM_Rep_PE_K562_2_1	HDR	85.84070796	14.15929204	7376	7271	113	97	16	0	1	0	16	0	0	15	0	1	0	0
515NM_Rep_PE_K562_2_2	Reference	96.9044586	3.0955414	8024	7925	7850	7607	243	0	1	1	241	1	1	241	0	0	0	0
515NM_Rep_PE_K562_2_2	HDR	89.33333333	10.66666667	8024	7925	75	67	8	0	0	2	6	0	2	6	0	0	0	0
516NM_End_PE_HEK_1_1	Reference	96.87898089	3.12101911	8087	7912	1570	1521	49	0	0	0	49	0	0	49	0	0	0	0
516NM_End_PE_HEK_1_1	HDR	97.23538705	2.76461295	8087	7912	6330	6155	175	0	1	0	175	0	0	174	0	1	0	0
516NM_End_PE_HEK_1_2	Reference	97.45042493	2.54957507	3528	3440	706	688	18	0	0	0	18	0	0	18	0	0	0	0
516NM_End_PE_HEK_1_2	HDR	96.96193265	3.03806735	3528	3440	2732	2649	83	0	0	0	83	0	0	83	0	0	0	0
516NM_End_PE_HEK_2_1	Reference	97.32540862	2.67459138	3668	3610	1346	1310	36	0	0	0	36	0	0	36	0	0	0	0
516NM_End_PE_HEK_2_1	HDR	97.21485411	2.78514589	3668	3610	2262	2199	63	0	0	0	63	0	0	63	0	0	0	0
516NM_End_PE_HEK_2_2	Reference	97.96640141	2.03359859	5616	5471	1131	1108	23	0	0	0	23	0	0	23	0	0	0	0
516NM_End_PE_HEK_2_2	HDR	97.44062716	2.55937284	5616	5471	4337	4226	111	0	0	0	111	0	0	111	0	0	0	0
516NM_End_PE_K562_1_1	Reference	95.69291468	4.30708532	13207	12672	12166	11642	524	0	3	0	522	2	0	521	0	1	0	0
516NM_End_PE_K562_1_1	HDR	93.57429719	6.42570281	13207	12672	498	466	32	0	0	0	32	0	0	32	0	0	0	0
516NM_End_PE_K562_1_2	Reference	97.43835616	2.56164384	7969	7679	7300	7113	187	0	0	2	185	0	2	185	0	0	0	0
516NM_End_PE_K562_1_2	HDR	94.94680851	5.05319149	7969	7679	376	357	19	0	1	1	17	1	1	17	0	0	0	0
516NM_End_PE_K562_2_1	Reference	96.07329843	3.92670157	8266	7948	7258	6973	285	0	1	1	283	1	1	283	0	0	0	0
516NM_End_PE_K562_2_1	HDR	93.12865497	6.87134503	8266	7948	684	637	47	0	3	3	43	1	3	41	0	2	0	0
516NM_End_PE_K562_2_2	Reference	97.94045221	2.05954779	4750	4668	4467	4375	92	0	1	1	90	1	1	90	0	0	0	0
516NM_End_PE_K562_2_2	HDR	96.5	3.5	4750	4668	200	193	7	0	0	1	6	0	1	6	0	0	0	0
516NM_Rep_PE_HEK_1_1	Reference	97.24099099	2.75900901	9950	9804	1776	1727	49	0	3	0	46	3	0	46	0	0	0	0
